cohort,seed,cell_type,rank,gene
COAD,1,Other_Myeloid,50,RP11-72H11.1
COAD,1,Other_Myeloid,51,PPP1R2P5
COAD,1,Other_Myeloid,52,RP11-319G9.1
COAD,1,Other_Myeloid,53,CTD-2046J7.1
COAD,1,Other_Myeloid,54,RN7SKP203
COAD,1,Other_Myeloid,55,ENSG10010136656.1
COAD,1,Other_Myeloid,56,RP11-338K17.5
COAD,1,Other_Myeloid,57,LL22NC03-84E4.11
COAD,1,Other_Myeloid,58,PRAMEF25
COAD,1,Other_Myeloid,59,MTATP6P7
COAD,1,Other_Myeloid,60,CTC-512J14.1
COAD,1,Other_Myeloid,61,CCNJP1
COAD,1,Other_Myeloid,62,PLCH1-AS2
COAD,1,Other_Myeloid,63,KRTAP20-4
COAD,1,Other_Myeloid,64,HSPE1P25
COAD,1,Other_Myeloid,65,IGHD3-22
COAD,1,Other_Myeloid,66,PES1P2
COAD,1,Other_Myeloid,67,RNU6-1339P
COAD,1,Other_Myeloid,68,RNU6-1113P
COAD,1,Other_Myeloid,69,SSU72P6
COAD,1,Other_Myeloid,70,HERC2P4
COAD,1,Other_Myeloid,71,CTB-17P3.4
COAD,1,Other_Myeloid,72,MTCO1P19
COAD,1,Other_Myeloid,73,RP11-48L13.1
COAD,1,Other_Myeloid,74,DEFB130A
COAD,1,Other_Myeloid,75,CTD-2342N23.1
COAD,1,Other_Myeloid,76,DNPH1
COAD,1,Other_Myeloid,77,RPL21P32
COAD,1,Other_Myeloid,78,MTCO2P7
COAD,1,Other_Myeloid,79,AC007326.12
COAD,1,Other_Myeloid,80,RP11-438N5.4
COAD,1,Other_Myeloid,81,FAM3C2P
COAD,1,Other_Myeloid,82,RP11-392P7.7
COAD,1,Other_Myeloid,83,UBE2V1P8
COAD,1,Other_Myeloid,84,LL22NC03-88E1.17
COAD,1,Other_Myeloid,85,BMS1P22
COAD,1,Other_Myeloid,86,EEF1A1P40
COAD,1,Other_Myeloid,87,MTCO2P19
COAD,1,Other_Myeloid,88,CTA-212A2.2
COAD,1,Other_Myeloid,89,RN7SL851P
COAD,1,Other_Myeloid,90,RP4-724P12.1
COAD,1,Other_Myeloid,91,FEM1AP4
COAD,1,Other_Myeloid,92,RP1-146I3.1
COAD,1,Other_Myeloid,93,RP11-383G10.3
COAD,1,Other_Myeloid,94,RPL31P35
COAD,1,Other_Myeloid,95,NAIPP1
COAD,1,Other_Myeloid,96,EEF1A1P8
COAD,1,Other_Myeloid,97,HMGB3P21
COAD,1,Other_Myeloid,98,NDUFA5P7
COAD,1,Other_Myeloid,99,EEF1A1P29
COAD,1,Other_Myeloid,100,SRSF6P1
COAD,1,Other_Myeloid,101,TAF11L10
COAD,1,Other_Myeloid,102,RP11-323I15.2
COAD,1,Other_Myeloid,103,IGHV4-59
COAD,1,Other_Myeloid,104,KCTD10P1
COAD,1,Other_Myeloid,105,RP11-218F10.3
COAD,1,Other_Myeloid,106,RNF138P2
COAD,1,Other_Myeloid,107,RP4-614C10.5
COAD,1,Other_Myeloid,108,LSM6P2
COAD,1,Other_Myeloid,109,RP11-432M8.7
COAD,1,Other_Myeloid,110,ENSG10010135973.1
COAD,1,Other_Myeloid,111,XX-FYM637E10_5.1
COAD,1,Other_Myeloid,112,HMGB1P44
COAD,1,Other_Myeloid,113,PYCARD
COAD,1,Other_Myeloid,114,PPIAP78
COAD,1,Other_Myeloid,115,OR10Q1
COAD,1,Other_Myeloid,116,RP1-228P16.1
COAD,1,Other_Myeloid,117,AP000560.3
COAD,1,Other_Myeloid,118,RNU6-717P
COAD,1,Other_Myeloid,119,RNU6-426P
COAD,1,Other_Myeloid,120,RP11-570J4.2
COAD,1,Other_Myeloid,121,TPI1P1
COAD,1,Other_Myeloid,122,RP11-336F14.1
COAD,1,Other_Myeloid,123,RNU6-679P
COAD,1,Other_Myeloid,124,MTCO3P7
COAD,1,Other_Myeloid,125,PGA4
COAD,1,Other_Myeloid,126,RP11-665C14.1
COAD,1,Other_Myeloid,127,RP5-1014O16.9
COAD,1,Other_Myeloid,128,VN1R51P
COAD,1,Other_Myeloid,129,RP11-216N21.1
COAD,1,Other_Myeloid,130,IGKV2D-26
COAD,1,Other_Myeloid,131,MTND2P38
COAD,1,Other_Myeloid,132,LLNLF-158E9.1
COAD,1,Other_Myeloid,133,AC024937.2
COAD,1,Other_Myeloid,134,OR2AT2P
COAD,1,Other_Myeloid,135,NDUFA3P1
COAD,1,Other_Myeloid,136,CYCSP29
COAD,1,Other_Myeloid,137,OR11P1P
COAD,1,Other_Myeloid,138,AC007253.1
COAD,1,Other_Myeloid,139,KRR1P1
COAD,1,Other_Myeloid,140,RPL30P9
COAD,1,Other_Myeloid,141,RPL39P26
COAD,1,Other_Myeloid,142,RN7SL285P
COAD,1,Other_Myeloid,143,FAM230G
COAD,1,Other_Myeloid,144,GAGE2A
COAD,1,Other_Myeloid,145,RP1-89D4.1
COAD,1,Other_Myeloid,146,DEFA3
COAD,1,Other_Myeloid,147,ENSG10010138681.1
COAD,1,Other_Myeloid,148,SDHDP6
COAD,1,Other_Myeloid,149,RN7SKP257
COAD,1,Other_Myeloid,150,RP11-6L6.6
COAD,1,Other_Myeloid,151,SNORD115-46
COAD,1,Other_Myeloid,152,SERF1A
COAD,1,Other_Myeloid,153,RN7SKP234
COAD,1,Other_Myeloid,154,RP11-22P4.2
COAD,1,Other_Myeloid,155,RCN1P2
COAD,1,Other_Myeloid,156,LA16c-380A1.2
COAD,1,Other_Myeloid,157,CTD-2031P19.4
COAD,1,Other_Myeloid,158,SUSD2P2
COAD,1,Other_Myeloid,159,DEFA8P
COAD,1,Other_Myeloid,160,RPL21P71
COAD,1,Other_Myeloid,161,RPL35AP29
COAD,1,Other_Myeloid,162,RNU6-1017P
COAD,1,Other_Myeloid,163,RNU6-1159P
COAD,1,Other_Myeloid,164,OR51T1
COAD,1,Other_Myeloid,165,OR4F4
COAD,1,Other_Myeloid,166,MIR4324
COAD,1,Other_Myeloid,167,MORF4L1P7
COAD,1,Other_Myeloid,168,CTA-276F8.1
COAD,1,Other_Myeloid,169,RAC1P1
COAD,1,Other_Myeloid,170,CTD-2006H14.2
COAD,1,Other_Myeloid,171,CTD-2340E1.2
COAD,1,Other_Myeloid,172,ELOA3B
COAD,1,Other_Myeloid,173,RNU6-1225P
COAD,1,Other_Myeloid,174,RP11-372K20.1
COAD,1,Other_Myeloid,175,RPS3P6
COAD,1,Other_Myeloid,176,MIR3650
COAD,1,Other_Myeloid,177,AC008088.4
COAD,1,Other_Myeloid,178,CCNB1IP1P3
COAD,1,Other_Myeloid,179,ENSG10010136933.1
COAD,1,Other_Myeloid,180,RNA5SP160
COAD,1,Other_Myeloid,181,RNU6-902P
COAD,1,Other_Myeloid,182,RNA5SP394
COAD,1,Other_Myeloid,183,SNX18P12
COAD,1,Other_Myeloid,184,RP11-510I6.2
COAD,1,Other_Myeloid,185,RN7SL188P
COAD,1,Other_Myeloid,186,HSBP1P1
COAD,1,Other_Myeloid,187,RP11-434J24.4
COAD,1,Other_Myeloid,188,RP11-93O17.2
COAD,1,Other_Myeloid,189,RP11-140C18.2
COAD,1,Other_Myeloid,190,SNORA50A
COAD,1,Other_Myeloid,191,NPIPB13
COAD,1,Other_Myeloid,192,RNU6-490P
COAD,1,Other_Myeloid,193,LDHBP3
COAD,1,Other_Myeloid,194,CTD-2287O16.1
COAD,1,Other_Myeloid,195,MIR320B2
COAD,1,Other_Myeloid,196,AC005730.2
COAD,1,Other_Myeloid,197,HMGB3P19
COAD,1,Other_Myeloid,198,RNA5SP36
COAD,1,Other_Myeloid,199,CTD-2619J13.16
COAD,1,Other_Myeloid,200,VN1R105P
COAD,1,T_NK,1,RPS29P28
COAD,1,T_NK,2,MIR518B
COAD,1,T_NK,3,RP11-17E15.1
COAD,1,T_NK,4,PHKG1P2
COAD,1,T_NK,5,MIR6770-1
COAD,1,T_NK,6,NF1P4
COAD,1,T_NK,7,RP11-143E21.1
COAD,1,T_NK,8,RPS7P10
COAD,1,T_NK,9,RP11-444C12.1
COAD,1,T_NK,10,CYP4F25P
COAD,1,T_NK,11,RP1-85D24.2
COAD,1,T_NK,12,RPL22P10
COAD,1,T_NK,13,ENSG10010138181.1
COAD,1,T_NK,14,RP11-411B10.2
COAD,1,T_NK,15,ENSG10010139358.1
COAD,1,T_NK,16,MTND1P31
COAD,1,T_NK,17,AC090696.2
COAD,1,T_NK,18,LDHBP2
COAD,1,T_NK,19,TNFRSF18
COAD,1,T_NK,20,MIR206
COAD,1,T_NK,21,VN1R104P
COAD,1,T_NK,22,GOLGA8F
COAD,1,T_NK,23,LINC02304
COAD,1,T_NK,24,RNU6-1332P
COAD,1,T_NK,25,SCARNA21
COAD,1,T_NK,26,OR8K4P
COAD,1,T_NK,27,MIR520B
COAD,1,T_NK,28,KB-1592A4.14
COAD,1,T_NK,29,TNFRSF4
COAD,1,T_NK,30,CDRT15
COAD,1,T_NK,31,PGAM1P7
COAD,1,T_NK,32,CR848007.5
COAD,1,T_NK,33,OR5AC2
COAD,1,T_NK,34,CDRT15P8
COAD,1,T_NK,35,ROBO2P1
COAD,1,T_NK,36,MIR5692C1
COAD,1,T_NK,37,CTD-2301A4.6
COAD,1,T_NK,38,AC114760.1
COAD,1,T_NK,39,RP11-354G16.1
COAD,1,T_NK,40,LL0XNC01-177E8.2
COAD,1,T_NK,41,RNU6-1235P
COAD,1,T_NK,42,RP11-102N11.1
COAD,1,T_NK,43,PFN1P12
COAD,1,T_NK,44,CFC1
COAD,1,T_NK,45,MIR514A1
COAD,1,T_NK,46,CDR1
COAD,1,T_NK,47,RP11-756D7.1
COAD,1,T_NK,48,TOMM22P2
COAD,1,T_NK,49,RP3-425C14.6
COAD,1,T_NK,50,GOLGA6C
COAD,1,T_NK,51,RP11-347N5.3
COAD,1,T_NK,52,WI2-88277B6.1
COAD,1,T_NK,53,HSPA8P20
COAD,1,T_NK,54,MAGOH3P
COAD,1,T_NK,55,RP11-139F4.2
COAD,1,T_NK,56,RP11-383B4.4
COAD,1,T_NK,57,IGHVIII-13-1
COAD,1,T_NK,58,PMM2P2
COAD,1,T_NK,59,MIR4791
COAD,1,T_NK,60,AQP7P2
COAD,1,T_NK,61,RP11-809H16.3
COAD,1,T_NK,62,SNORA108
COAD,1,T_NK,63,RPL17P3
COAD,1,T_NK,64,RP11-756G12.1
COAD,1,T_NK,65,IGKV1-37
COAD,1,T_NK,66,PWWP2AP1
COAD,1,T_NK,67,AC026150.6
COAD,1,T_NK,68,RP11-5N11.5
COAD,1,T_NK,69,OR2W1
COAD,1,T_NK,70,RNU6-181P
COAD,1,T_NK,71,RP11-295H24.5
COAD,1,T_NK,72,RNU6-1338P
COAD,1,T_NK,73,RP11-362A1.2
COAD,1,T_NK,74,RN7SL375P
COAD,1,T_NK,75,MIR676
COAD,1,T_NK,76,RPL24P8
COAD,1,T_NK,77,NDUFB3P5
COAD,1,T_NK,78,RPS3AP9
COAD,1,T_NK,79,TIMM8AP1
COAD,1,T_NK,80,RP11-521B24.5
COAD,1,T_NK,81,ENSG10010137582.1
COAD,1,T_NK,82,CTC-137K3.1
COAD,1,T_NK,83,RNU6-1129P
COAD,1,T_NK,84,IGFBP3
COAD,1,T_NK,85,ENSG10010134504.1
COAD,1,T_NK,86,RNU6-114P
COAD,1,T_NK,87,MORF4L1P5
COAD,1,T_NK,88,RN7SL39P
COAD,1,T_NK,89,MIR4465
COAD,1,T_NK,90,OR10AK1P
COAD,1,T_NK,91,RP11-37J13.1
COAD,1,T_NK,92,RP11-548H18.2
COAD,1,T_NK,93,CTSLP4
COAD,1,T_NK,94,GSTT2B
COAD,1,T_NK,95,MTND2P25
COAD,1,T_NK,96,CHCHD4P5
COAD,1,T_NK,97,FAM90A24P
COAD,1,T_NK,98,RNA5SP113
COAD,1,T_NK,99,AC019064.1
COAD,1,T_NK,100,BCLAF1P2
COAD,1,T_NK,101,FUCA1P1
COAD,1,T_NK,102,ENSG00000265031
COAD,1,T_NK,103,MTCO1P38
COAD,1,T_NK,104,OR2B3
COAD,1,T_NK,105,RP11-1167A19.16
COAD,1,T_NK,106,DNM1P49
COAD,1,T_NK,107,RP11-317P15.6
COAD,1,T_NK,108,CTA-481E9.2
COAD,1,T_NK,109,HNRNPA3P14
COAD,1,T_NK,110,RP5-1168A5.1
COAD,1,T_NK,111,RP11-126D17.1
COAD,1,T_NK,112,RP11-351O1.4
COAD,1,T_NK,113,AC026271.5
COAD,1,T_NK,114,AQP7P3
COAD,1,T_NK,115,AC152010.1
COAD,1,T_NK,116,RPL7AP14
COAD,1,T_NK,117,NCLP2
COAD,1,T_NK,118,CT45A1
COAD,1,T_NK,119,RP11-228G3.1
COAD,1,T_NK,120,RP11-502F1.2
COAD,1,T_NK,121,KRT18P29
COAD,1,T_NK,122,RNU6-737P
COAD,1,T_NK,123,RPP40P2
COAD,1,T_NK,124,RP11-814E24.3
COAD,1,T_NK,125,DDX10P1
COAD,1,T_NK,126,MIR606
COAD,1,T_NK,127,RNA5SP171
COAD,1,T_NK,128,TMEM230P1
COAD,1,T_NK,129,LMLN-AS1
COAD,1,T_NK,130,CTD-2293H3.3
COAD,1,T_NK,131,SERBP1P2
COAD,1,T_NK,132,OR10H2
COAD,1,T_NK,133,RP11-356K22.1
COAD,1,T_NK,134,RP11-364M6.1
COAD,1,T_NK,135,AF003529.2
COAD,1,T_NK,136,PNKDP1
COAD,1,T_NK,137,TUBAP4
COAD,1,T_NK,138,RNU6-127P
COAD,1,T_NK,139,IGKV2OR22-4
COAD,1,T_NK,140,TRAPPC2P7
COAD,1,T_NK,141,MTND6P14
COAD,1,T_NK,142,RPS26P39
COAD,1,T_NK,143,RP11-68I3.11
COAD,1,T_NK,144,RPL35AP34
COAD,1,T_NK,145,RN7SL23P
COAD,1,T_NK,146,MIR520D
COAD,1,T_NK,147,MIR3129
COAD,1,T_NK,148,CTD-2526A2.5
COAD,1,T_NK,149,CTD-3076M17.1
COAD,1,T_NK,150,MTND3P24
COAD,1,T_NK,151,MTCO3P28
COAD,1,T_NK,152,LCE2C
COAD,1,T_NK,153,RNU6-888P
COAD,1,T_NK,154,PRXL2AP2
COAD,1,T_NK,155,TRAV9-1
COAD,1,T_NK,156,CTC-436P18.4
COAD,1,T_NK,157,RNA5SP508
COAD,1,T_NK,158,RPS21P1
COAD,1,T_NK,159,RP11-373E16.4
COAD,1,T_NK,160,RP4-630J13.1
COAD,1,T_NK,161,CTD-2309H9.4
COAD,1,T_NK,162,ABCB10P1
COAD,1,T_NK,163,TRBC2
COAD,1,T_NK,164,CTD-2081C10.5
COAD,1,T_NK,165,POU5F1P4
COAD,1,T_NK,166,RP11-596A13.1
COAD,1,T_NK,167,RNU6-698P
COAD,1,T_NK,168,MRPS36P3
COAD,1,T_NK,169,RNU6-1054P
COAD,1,T_NK,170,RP11-811J10.1
COAD,1,T_NK,171,USP9YP9
COAD,1,T_NK,172,RP11-109E12.7
COAD,1,T_NK,173,IGLV1-50
COAD,1,T_NK,174,RNU6-697P
COAD,1,T_NK,175,RNA5SP410
COAD,1,T_NK,176,ZSCAN12P1
COAD,1,T_NK,177,RPL12P24
COAD,1,T_NK,178,CYP3A137P
COAD,1,T_NK,179,RP11-143G3.1
COAD,1,T_NK,180,LLpac-136A2.1
COAD,1,T_NK,181,RP6-149D17.1
COAD,1,T_NK,182,AQP7P1
COAD,1,T_NK,183,RP11-479G22.7
COAD,1,T_NK,184,OR10J8P
COAD,1,T_NK,185,HMGN1P37
COAD,1,T_NK,186,KB-1572G7.5
COAD,1,T_NK,187,NPIPA1
COAD,1,T_NK,188,ENSG10010134316.1
COAD,1,T_NK,189,EIF3C
COAD,1,T_NK,190,RP11-739P6.1
COAD,1,T_NK,191,RPL7P34
COAD,1,T_NK,192,CRIP2
COAD,1,T_NK,193,SEPTIN14P8
COAD,1,T_NK,194,RP11-514F3.4
COAD,1,T_NK,195,IGKV1D-8
COAD,1,T_NK,196,RP11-332H14.1
COAD,1,T_NK,197,RP11-639F2.1
COAD,1,T_NK,198,RNA5SP427
COAD,1,T_NK,199,SKP1P3
COAD,1,T_NK,200,ENSG10010135617.1
COAD,2,B_cell,1,MIR302C
COAD,2,B_cell,2,HCST
COAD,2,B_cell,3,MIR302B
COAD,2,B_cell,4,MIR302A
COAD,2,B_cell,5,RNU6-460P
COAD,2,B_cell,6,CARS1P2
COAD,2,B_cell,7,MTND1P2
COAD,2,B_cell,8,AD000864.6
COAD,2,B_cell,9,MTCO3P39
COAD,2,B_cell,10,MTND3P22
COAD,2,B_cell,11,MIR367
COAD,2,B_cell,12,MIR302D
COAD,2,B_cell,13,RNU6-104P
COAD,2,B_cell,14,RAB28P3
COAD,2,B_cell,15,TAS2R64P
COAD,2,B_cell,16,NF1P2
COAD,2,B_cell,17,RPL7P32
COAD,2,B_cell,18,ENSG10010134902.1
COAD,2,B_cell,19,RNU6-1217P
COAD,2,B_cell,20,RP11-51F16.1
COAD,2,B_cell,21,RP11-40A13.2
COAD,2,B_cell,22,APOOP1
COAD,2,B_cell,23,DEFB106A
COAD,2,B_cell,24,RP11-1212A22.7
COAD,2,B_cell,25,RP11-745H7.1
COAD,2,B_cell,26,RPL22P16
COAD,2,B_cell,27,RP11-69H14.6
COAD,2,B_cell,28,ENSG10010134248.1
COAD,2,B_cell,29,PGBD4P8
COAD,2,B_cell,30,RP1-154J13.2
COAD,2,B_cell,31,SNORA79
COAD,2,B_cell,32,RPS20P10
COAD,2,B_cell,33,HERC2P1
COAD,2,B_cell,34,RHOT1P1
COAD,2,B_cell,35,RNU6-1212P
COAD,2,B_cell,36,RPS26P40
COAD,2,B_cell,37,RP13-608F4.5
COAD,2,B_cell,38,RN7SL598P
COAD,2,B_cell,39,RNA5SP141
COAD,2,B_cell,40,NRON
COAD,2,B_cell,41,RP11-386B1.1
COAD,2,B_cell,42,RNVU1-34
COAD,2,B_cell,43,RP3-446N13.4
COAD,2,B_cell,44,HNRNPA1P5
COAD,2,B_cell,45,MIR3943
COAD,2,B_cell,46,CTD-2375G15.1
COAD,2,B_cell,47,RP11-471M2.4
COAD,2,B_cell,48,RP11-121A13.3
COAD,2,B_cell,49,RP11-170N16.1
COAD,2,B_cell,50,RP11-810M2.2
COAD,2,B_cell,51,CTD-2017D15.1
COAD,2,B_cell,52,RP11-411B10.8
COAD,2,B_cell,53,IGLCOR22-1
COAD,2,B_cell,54,RNU5B-6P
COAD,2,B_cell,55,ACTG1P12
COAD,2,B_cell,56,RP11-822E23.4
COAD,2,B_cell,57,LIMD2
COAD,2,B_cell,58,RP11-17E3.1
COAD,2,B_cell,59,OR5BC1P
COAD,2,B_cell,60,RP5-1102E8.3
COAD,2,B_cell,61,MIR1251
COAD,2,B_cell,62,MRPL35P3
COAD,2,B_cell,63,LL22NC03-84E4.8
COAD,2,B_cell,64,CSN2
COAD,2,B_cell,65,RP11-399K21.5
COAD,2,B_cell,66,SYF2P1
COAD,2,B_cell,67,OR7E90P
COAD,2,B_cell,68,CTD-2021A8.2
COAD,2,B_cell,69,LL21NC02-1C16.1
COAD,2,B_cell,70,RP5-926E3.1
COAD,2,B_cell,71,RNU6-553P
COAD,2,B_cell,72,CTD-2072I24.1
COAD,2,B_cell,73,RP11-144O23.22
COAD,2,B_cell,74,RNY1P4
COAD,2,B_cell,75,NFKBID
COAD,2,B_cell,76,MIR4487
COAD,2,B_cell,77,LINC02049
COAD,2,B_cell,78,RBISP1
COAD,2,B_cell,79,PSMC1P3
COAD,2,B_cell,80,SEPTIN14P2
COAD,2,B_cell,81,RNU6-183P
COAD,2,B_cell,82,IGKV1-17
COAD,2,B_cell,83,TDGF1P5
COAD,2,B_cell,84,RN7SKP105
COAD,2,B_cell,85,CDY11P
COAD,2,B_cell,86,CLK2P1
COAD,2,B_cell,87,IGLJ2
COAD,2,B_cell,88,AC002486.2
COAD,2,B_cell,89,ENSG10010137117.1
COAD,2,B_cell,90,FTH1P8
COAD,2,B_cell,91,RNA5SP512
COAD,2,B_cell,92,RNA5SP216
COAD,2,B_cell,93,ENSG10010138116.1
COAD,2,B_cell,94,LINC00265-2P
COAD,2,B_cell,95,BTF3P8
COAD,2,B_cell,96,CICP10
COAD,2,B_cell,97,RN7SKP75
COAD,2,B_cell,98,KRT26
COAD,2,B_cell,99,RPS3P7
COAD,2,B_cell,100,MTCO2P3
COAD,2,B_cell,101,RNA5SP173
COAD,2,B_cell,102,TMSB10P2
COAD,2,B_cell,103,RNU6-467P
COAD,2,B_cell,104,RN7SL237P
COAD,2,B_cell,105,RP11-107I14.2
COAD,2,B_cell,106,CDC42P1
COAD,2,B_cell,107,CTC-338M12.14
COAD,2,B_cell,108,RNY3P14
COAD,2,B_cell,109,RP11-120K18.3
COAD,2,B_cell,110,SC22CB-22C4.1
COAD,2,B_cell,111,FAM133DP
COAD,2,B_cell,112,RP11-86K22.2
COAD,2,B_cell,113,PRMT5P1
COAD,2,B_cell,114,TBC1D3I
COAD,2,B_cell,115,RN7SL301P
COAD,2,B_cell,116,MIR6755
COAD,2,B_cell,117,MIR4425
COAD,2,B_cell,118,PGAM4
COAD,2,B_cell,119,BNIP3P9
COAD,2,B_cell,120,MIR181B2
COAD,2,B_cell,121,GTF3AP5
COAD,2,B_cell,122,LINC02140
COAD,2,B_cell,123,LINC02256
COAD,2,B_cell,124,RP11-215C7.3
COAD,2,B_cell,125,MTND6P33
COAD,2,B_cell,126,MRGPRX9P
COAD,2,B_cell,127,CD79A
COAD,2,B_cell,128,ZNF114P1
COAD,2,B_cell,129,RNY3P3
COAD,2,B_cell,130,IGLV3-4
COAD,2,B_cell,131,MIR145
COAD,2,B_cell,132,CTA-313A17.2
COAD,2,B_cell,133,GS1-53I10.2
COAD,2,B_cell,134,RP1-52D1.1
COAD,2,B_cell,135,SNORA74C-2
COAD,2,B_cell,136,KRTAP1-4
COAD,2,B_cell,137,CH17-420I24.1
COAD,2,B_cell,138,RP11-467L19.6
COAD,2,B_cell,139,RNU6-989P
COAD,2,B_cell,140,OR7E105P
COAD,2,B_cell,141,MIR4292
COAD,2,B_cell,142,RN7SL337P
COAD,2,B_cell,143,TUBB2BP1
COAD,2,B_cell,144,RP1-232L22__A.1
COAD,2,B_cell,145,CTC-542B22.1
COAD,2,B_cell,146,RP11-345P4.11
COAD,2,B_cell,147,VPREB3
COAD,2,B_cell,148,IFNL4P1
COAD,2,B_cell,149,ENSG10010137281.1
COAD,2,B_cell,150,DUSP2
COAD,2,B_cell,151,RP5-832C2.5
COAD,2,B_cell,152,RP11-67H24.2
COAD,2,B_cell,153,PRR13P3
COAD,2,B_cell,154,RP1-101K10.4
COAD,2,B_cell,155,SIGLEC19P
COAD,2,B_cell,156,RNA5SP303
COAD,2,B_cell,157,RP11-347H15.3
COAD,2,B_cell,158,FXNP2
COAD,2,B_cell,159,RNU4-74P
COAD,2,B_cell,160,MIR3922
COAD,2,B_cell,161,LINC01616
COAD,2,B_cell,162,RNU6-1132P
COAD,2,B_cell,163,FAM27E3
COAD,2,B_cell,164,FGFR1OP2P1
COAD,2,B_cell,165,RP11-120B7.1
COAD,2,B_cell,166,RN7SL557P
COAD,2,B_cell,167,RNU6-1011P
COAD,2,B_cell,168,RN7SKP236
COAD,2,B_cell,169,RPS3AP18
COAD,2,B_cell,170,RP11-173D3.4
COAD,2,B_cell,171,TMEM230P2
COAD,2,B_cell,172,ART2P
COAD,2,B_cell,173,RNA5SP263
COAD,2,B_cell,174,MTCO2P4
COAD,2,B_cell,175,VN1R65P
COAD,2,B_cell,176,RNU7-120P
COAD,2,B_cell,177,C4B
COAD,2,B_cell,178,RNU6-160P
COAD,2,B_cell,179,ELOA3
COAD,2,B_cell,180,RN7SL229P
COAD,2,B_cell,181,HNRNPA1P64
COAD,2,B_cell,182,RP11-444J21.6
COAD,2,B_cell,183,CFTRP3
COAD,2,B_cell,184,IGLJ5
COAD,2,B_cell,185,RP11-118A1.2
COAD,2,B_cell,186,RNU6-230P
COAD,2,B_cell,187,ENSG10010138168.1
COAD,2,B_cell,188,GLRXP3
COAD,2,B_cell,189,TRBVB
COAD,2,B_cell,190,CTC-261N6.3
COAD,2,B_cell,191,PTP4A1P3
COAD,2,B_cell,192,RP11-430H12.2
COAD,2,B_cell,193,RNU6-862P
COAD,2,B_cell,194,RPL7AP38
COAD,2,B_cell,195,HMGN2P4
COAD,2,B_cell,196,RNVU1-18
COAD,2,B_cell,197,RPS26P35
COAD,2,B_cell,198,MTND2P4
COAD,2,B_cell,199,RNU6-475P
COAD,2,B_cell,200,CD52
COAD,2,Endothelial,1,RP11-507A3.1
COAD,2,Endothelial,2,RP11-139F9.1
COAD,2,Endothelial,3,TMEM176A
COAD,2,Endothelial,4,TMEM176B
COAD,2,Endothelial,5,HNF4GP1
COAD,2,Endothelial,6,USP32P2
COAD,2,Endothelial,7,RNA5SP367
COAD,2,Endothelial,8,RNU6-13P
COAD,2,Endothelial,9,RNU6-367P
COAD,2,Endothelial,10,HMGB3P12
COAD,2,Endothelial,11,MIR514A3
COAD,2,Endothelial,12,HNRNPA1P25
COAD,2,Endothelial,13,MRRFP1
COAD,2,Endothelial,14,PTMS
COAD,2,Endothelial,15,RP3-380C13.2
COAD,2,Endothelial,16,AIG1P1
COAD,2,Endothelial,17,RP11-17M15.2
COAD,2,Endothelial,18,RNU6-1189P
COAD,2,Endothelial,19,ATG10-AS1
COAD,2,Endothelial,20,RP11-844G16.3
COAD,2,Endothelial,21,RPL32P35
COAD,2,Endothelial,22,G3BP1P1
COAD,2,Endothelial,23,RP11-88I21.3
COAD,2,Endothelial,24,LINC00557
COAD,2,Endothelial,25,AC006130.5
COAD,2,Endothelial,26,RP11-154F14.3
COAD,2,Endothelial,27,ATP5MGL
COAD,2,Endothelial,28,RP11-468N14.1
COAD,2,Endothelial,29,RP11-438F14.3
COAD,2,Endothelial,30,RP4-669L17.4
COAD,2,Endothelial,31,ENSG10010135504.1
COAD,2,Endothelial,32,KB-1027C11.4
COAD,2,Endothelial,33,RP11-1145L24.1
COAD,2,Endothelial,34,RNA5SP217
COAD,2,Endothelial,35,PPIAP1
COAD,2,Endothelial,36,RP3-329A5.1
COAD,2,Endothelial,37,MTCO3P17
COAD,2,Endothelial,38,RN7SL554P
COAD,2,Endothelial,39,OR9R1P
COAD,2,Endothelial,40,RN7SKP292
COAD,2,Endothelial,41,MTATP6P17
COAD,2,Endothelial,42,RP11-630H24.4
COAD,2,Endothelial,43,RNU2-36P
COAD,2,Endothelial,44,RP4-749H3.2
COAD,2,Endothelial,45,ENSG10010136359.1
COAD,2,Endothelial,46,CTC-250P22.2
COAD,2,Endothelial,47,RP13-212L9.1
COAD,2,Endothelial,48,RNU6-695P
COAD,2,Endothelial,49,WASH6P
COAD,2,Endothelial,50,AC108059.1
COAD,2,Endothelial,51,RN7SL764P
COAD,2,Endothelial,52,FAM230F
COAD,2,Endothelial,53,RNU6-472P
COAD,2,Endothelial,54,RN7SKP80
COAD,2,Endothelial,55,IFNA20P
COAD,2,Endothelial,56,OR5F2P
COAD,2,Endothelial,57,RP11-18O11.1
COAD,2,Endothelial,58,RP11-109A6.3
COAD,2,Endothelial,59,RNA5SP183
COAD,2,Endothelial,60,RN7SL266P
COAD,2,Endothelial,61,RPL5P3
COAD,2,Endothelial,62,MLF2
COAD,2,Endothelial,63,RN7SL479P
COAD,2,Endothelial,64,RP11-666A8.9
COAD,2,Endothelial,65,MIR520A
COAD,2,Endothelial,66,MRPS6P2
COAD,2,Endothelial,67,RNA5SP490
COAD,2,Endothelial,68,NAMPTP3
COAD,2,Endothelial,69,TMEM184CP1
COAD,2,Endothelial,70,NPM1P30
COAD,2,Endothelial,71,IGHV3-62
COAD,2,Endothelial,72,RNU7-147P
